label,tweet,dataset
Joy,"minta maaf abis cerita gitu? aku jadi bersyukur banget punya bestie, dia yg kujadiin tempat cerita sedih selalu ada, buat cerita random juga selalu ditanggepin sama dia. dia juga gitu ke aku, kalo nyeritain pacarnya bisa sampe berjam-jam.",ricco
Joy,"harus sub unit/foto lebih dari 3 member biar agak rame wkwk c/o : cbx me, sc me.. klo solo sepi bat berdua doang (tapi udah bersyukur bisa sama salah satu member, seng penting exo xixiixizi^",ricco
Joy,mula murung pastu tak murung dah hehe,ricco
Joy,"pagi dunia, hari ini aku gak boleh sedih harus semangats",ricco
Joy,cie sedih kawkwakwak ngakakkkk,ricco
Joy,"aku seneng baca kayak yang benang kusut, not so royal romance nya weishin.. son for the king yg satu lagi tuh lupa judulnya pokonya 22nya seungzz punya kak daisy.. apalagi kalo ada angstnya kalo ada rekomendasi lagi kasitau ya gaiss terserah pairing siapa aja~",ricco
Joy,bingung mo ngtik apa.. but w suka banget sama au nya pokoknya mesti sering update dan semangat yaa! Terima kasihh doain aja semoga aku sanggup sampe end,ricco
Joy,kalau ada teman abg yg murung pagi ini di pastikan dia fans mu wkkwkwkwkwkwkw,ricco
Joy,"happy born day dek jisung sehat selalu dan bahagia ya dek *double happy ultah adek+molo ya meskipun sedih krn gk bsa hype sibuk nguli eitss semangat, besok libur __",ricco
Joy,jgn sedih. itu keren krna kmrn jg ada diksh temenku sekotak crosang. hahaha kan biar keceeh,ricco
Joy,happy birthday semoga ga sedih dihari ulang tahun nya malah gagal penati,ricco
Joy,aowkowkwok mau sedih tp udah terbiasa jd mari tertawa saja,ricco
Joy,"selamat pagi fans mu. sabar, masih banyak kecewa yang harus dilalui. wakakaak",ricco
Joy,sepi bgt busyet wkwk,ricco
Joy,"orang kalau hatinya udah kotor tu pasti ada aja tingkah jahatnya, itu peristiwa paling gak bisa dilupa deh dan jadi peristiwa sedih juga. alhamdulillah om ku sembuh dan bisa pulih kembali, mungkin kalo sekeluarga besar gak saling sopport nyawa om ku bisa aja hilang :')",ricco
Joy,yaaaa rumah sepi. mari kita party wakwakk,ricco
Joy,"seru tau prenjon zer kdng sedih kdng baper, seru kan",ricco
Joy,aahh iyaa bgtt hazaa!! kek tbtb bawaannya mellow bgtt yaa semangaatt hazaa!! semoga mellow2 kzl sedih gajelasnya cpt2 ilang ya,ricco
Joy,"kadrun kroco sih cuman dapet nasbung jk ada order demo. tp kini lg sepi order jd kelaparan mknya ngaco meracau jadinya, wkwk ngakak",ricco
Joy,lg sedih jdi terhibur aq,ricco
Fear,trs barusan dia reach out aku trs minta tolong buat bantu project dia yaallaah aaaa jujur agak takut pressure tp ok gapapa,ricco
Fear,"sumpah ini receh bgt dan not bts related. cm jujur w magang padet bgt dikasih project mayan banyak. trs kemaren ada senior gd presentasi gt dan keeren2 bgt nangis parah. trs aku pengen chat blio pengen tanya2. minta nomornya ke hrd, dapet, tp mau chat gajadi soalnya takut",ricco
Fear,ragu utk bisa beli barang tu karn harganya bisa buat cicilan bulanan,ricco
Fear,bisa gak sih langsung tanggal 11 aja gausah ada tanggal 10 gua takut banget mana 2 hari lagi,ricco
Fear,iya kaan yg lain suka pada coba pd gpp tp tetep takut wkwk,ricco
Fear,eh sumpah gw takut bangett. serem bangett itu orang,ricco
Fear,"namnjim lag like like nya ngeri bgt, anak buah imam jumbo emg sama aja semuanya",ricco
Fear,ogeb bat dah pake sok sok an kaget,ricco
Fear,"plis nilai akm keluarnya lama banget, takut",ricco
Fear,"mau ikut esd aja telat, trus takut flop",ricco
Fear,emm hampir setiap waktu gitu sampe panik?,ricco
Fear,jadi malu saya,ricco
Fear,sinb kamu tiati mukanya yak takut krna evil edit,ricco
Fear,buset ngeri bgt,ricco
Fear,"nah kan, sudah pasti ada alasan kuat, mengapa direksi sebelumya mengundurkan diri. belum apa apa udah jadi bumper. ngeri ngeri sedap.",ricco
Fear,pas bangun langsung kaget..,ricco
Fear,men's team grup b ngeri kali,ricco
Fear,but again aku ga registrasi beneran cuma stop di situ aja soalnya takut kualat kan udh dibilangin yg gap registrasinya tgl 14 hehe dah gitu aja,ricco
Fear,"anak cewe sendirii, takut kenapa napaa kali. sy pun tak tahu",ricco
Fear,udah nyoba dari pagi-siang-sore-malem sampe jam 1/2/3/4 subuh juga kagak bisa trs aku panik dong,ricco
Fear,"ntu ada kecoak, jijel takut",ricco
Fear,thanks udh speak up bang. gua ngeri akun lu tiba2 kena petrus :(,ricco
Fear,"halo kak paket saya masih belum ada update dari tanggal 29 januari sampai sekarang dan belum sampai juga, bagaimana ya kak? saya khawatir jika paket saya hilang soalnya saya banyak lihat kasus paket hilang di twitter, mohon bantu follow up ya kak,saya sudah 12 hari menunggu paket",ricco
Fear,betuul sm takut balesannya,ricco
Fear,tadi pagi kelock yank.. dahlah meskipun udah unlock tetep takut banget jadinya move sekarang aja,ricco
Fear,ngeri yaampun,ricco
Fear,weh takut limit,ricco
Fear,"hari ini gk dl,ngeri",ricco
Fear,"klarifikasi di ig nya mz katanya ke resto sblm tau kl positif, itu lg nunggu hasil. pdhl kan bisa nunggu di mobil trs kl mau makan ya tinggal drive thru, gue nunggu hasil pcr aja ga kemana2, ngeri kl hasilnya positif bakal nularin, lah dia malah santai aja anjir",ricco
Fear,"namun, untukku itu hal tabu dan ga baik untuk di lakukan, apalagi dada itu aurat nya cewek, hal sensitif nya cewek, meskipun masih kecil itu ga bisa di lakukan. kalo dilakukan terus menerus lama2 jadi biasa bagi yang melakukan, dan bakal di bawa sampek dewasa sumpah itu ngeri.",ricco
Fear,"iya, aku biasanya di tengah-tengah krn takut ada kendala gitu. eh kena hnr",ricco
Fear,"menyendiri dulu dehh,, mabok dulu biar ga panik",ricco
Fear,"kucing kota, panik dia dikejer",ricco
Fear,takut la case naik ni erm,ricco
Fear,kenapa nak hasut orang tak vaksin? pastu bangga sangat bila orang vaksin takut nak cerita side effect kat dia.,ricco
Fear,takut ya.,ricco
Fear,ngeri mba:(,ricco
Fear,kok suaranya aneh dan bikin merinding ya,ricco
Fear,"berkali kali ada debt colector ke rumah, nanya nama yg aku sendiri ga kenal huhu, takut",ricco
Fear,kyk kalo emg ga ada bs ga sih jgn accept orderan akuu. kan jdnya ngasih harapan palsu. aku gamau kacang ijoo maunya tausaa,ricco
Fear,lagi stuck nih.. gatau sampe kapan nih ceritaku. takut ngga bisa ngelanjutin ada yang pernah diposisi ini ngga guys? dan apa yg kalian lakuin biar survive lagi?,ricco
Fear,cuman kaget tok,ricco
Fear,"andin aja bawa kesini,hazel masih bayi takut flu",ricco
Fear,takut banget loh,ricco
Fear,nyontek pas ujian seni musik. ya allah percayalah di sekolah gue semua anak lebih takut remidi musik ketimbang pelajaran eksakta lainnya soalnya susah dan males bgt gurunya paling killer seantero sekolah-,ricco
Fear,anjg kaget gue..,ricco
Fear,"dua hari yang lalu gue dibeliin kopi, nah gue kan gaberani minum soalnya masih pagi takut asam lambung gue kambuh soalnya mau ada kegiatan kan. terus baru sempet minum kopinya barusan dan anjirr perasaan gue ga enak soalnya udah ngerasa agak dredeg dikit",ricco
Fear,proyek dibalik kepanikan..atau panik dibalik keproyekan,ricco
Fear,ngeri editannya,ricco
Fear,jangan panik jangan panik,ricco
Fear,serius? takut salah info,ricco
Fear,iya kann aku aja sampai kaget katanya mereka juga udh pada tau klo mirip,ricco
Fear,siap huaa takut loh aku,ricco
Fear,"aah i baru baca data. dah terbiasa tengok kes tinggi je, jadi takut",ricco
Fear,"dikepung, dikejar2, ditangkapi, ditakut-takut i.",ricco
Fear,takut..,ricco
Fear,kenapa pas gue kirim pas banget dibaca dari bawah anjengg malu bgt untung ga dikasih liat nama pengirim nya siapa,ricco
Fear,pengen blink selca day tp malu.,ricco
Fear,"bener kaya, mau tinggal sama salah satu orang tua pasti sering makan hati. tapi kalo tinggal sendiri takut gabisa ngurus rumah apalagi diri sendiri. so one thing we have to do is survive",ricco
Fear,"mau balik kampus nemuin kajur badan malah lemes gaenak badan jadi takut mau ke kampus lagi, moga aja ga kenapa"" aku",ricco
Fear,kaget akun gua ke log out sndri,ricco
Fear,ngeri amat wkwk,ricco
Fear,ihh kaget tiba2 ada comback lagii ihh ya ampun sampe hiatus,ricco
Fear,weh baru balik ngerjain tugas kaget banget kok rame??,ricco
Fear,baim wong kaget menemukan banyak ular di rumahnya,ricco
Fear,klo gugup tuh rasa nya kya udh mau mati gra2 ga bisa nafas,ricco
Fear,md nya juga tolong jangan lupa dibacain takut meriang membutuh kan kasih sayang,ricco
Fear,emang ya kalo udah ragu mending gak usah sekalian,ricco
Fear,ngeri ni..,ricco
Fear,"jpn, sgp takut gilaa",ricco
Fear,w jd takut pke jnt,ricco
Fear,ngeri,ricco
Fear,"dan si mbak nya auto malu pake minta maaf, padahal netizen indo ketawa2 doang karna mbak nya lucu dikira quote estetik",ricco
Fear,takut banget ada star syndrome,ricco
Fear,"ga bolehh, soalnya udah makan mie kemarin' takut lambung aku kambuh lagi kalo keseringan wkwk",ricco
Fear,takut gabisa beli sedikit gituu,ricco
Fear,takut tambah dewasa,ricco
Fear,malu dan males,ricco
Fear,aku malu sst yang udah liat congrats kalian pernah memandang wajah istri kak andrew,ricco
Fear,"mo bilang kicep, takut..gitu aja kok malu saadd kasad..",ricco
Fear,"katanya sekolahku gak bakal online, tapi at least semuanya di swab dong, ngeri.",ricco
Fear,"ga ada waktu, apa takut ada mata2 ww",ricco
Fear,oo pahamm agak kaget y bund..,ricco
Fear,takut bgt jujur kalo yangti udh turun tangan,ricco
Fear,jangan lupa minum ya abis makan. takut keselek,ricco
Fear,takut banged loch(abaikan muka),ricco
Fear,gamau tegang belum disuruh ayank gak usah di zoom ! gaboleh ayank,ricco
Fear,"gue ga tweet begituan di sini, malu dan pasti dikecam. skrg kan serem, apa apa dispill. tweet kayak pgn have sex sama anime langsung pqrt atau diss lalu dijadiin bahan teh",ricco
Fear,gua ngeri ke lock,ricco
Fear,hamdallah panik bgt hari ini banyak lagi yaa,ricco
Fear,ngeri tp berusaha menenangkan diri,ricco
Fear,"banyak yang bertanya, memangnya apa yang perlu saya cemaskan? semuanya terlihat sempurna dan saya memiliki segalanya. tanpa mereka tahu, bahkan saya cemas untuk sekedar tetap hidup lima menit setalah ini.",ricco
Fear,sengaja dibiarkan soalnya takut melanggar ham,ricco
Fear,jdndhdjh jujur yaa ak suka covernya tp takut bgt bacanya makanya ga beli,ricco
Fear,"punya pasangan kene diajak gaduh dulu baru rajin sangat, kaget lihat semua udah dibuat kemas aja sama dia hihi",ricco
Fear,"deg deg an, gabisa mikir, kalo udh gugup tingkat tinggi biasanya tremor",ricco
Fear,"nggih mas, aku bingung aja, takut salah beli obat",ricco
Fear,"hujan tak kunjung reda, setiap hari hujan mulai menemani nih,.. jadi males keluar rumah,,untungnya wifi rumah pakai indihome jadi g takut internet lemot",ricco
Fear,takut,ricco
Fear,gabakalan ada habisnya ga sih.. takut ricuh jd keknya gak ada nder,ricco
Fear,"makji aku pengen mam mie ayam, udh bm 2 minggu lalu boleh gk makji? takut ileran ini cacingnya",ricco
Fear,"malu tp gw gak diapain2 mer wkwk udah dibalikin gitu aja, dia tes detak jantung doang kali ya. gw beneran deg2an soalnya tapi ya tetep gak ada yg berubah, cuma emang tau sih kalo dipretelin, tettep takut",ricco
Fear,dari kemaren aku demam + tenggorokan nya sakit.. ya allah takut,ricco
Fear,"siapa yg salah disni bang , ngeri aq liatnya bah",ricco
Fear,"berharap ada yang cancel nendo bokuto dan akaashi yg di kyou biar bs co lgsg di web kyou aja mau ambil opslot tp takut krn harga nya ga murah dan rilisnya msh lama, nunggu sampe ina lbh lama lg tp takut jg sih klo ga dapet lg krn pasti war lg wkwk :"")",ricco
Fear,"pas sange, pingin ngelakuin itu sama seseorang tapi takut..",ricco
Fear,"kek apa ya, gue kalo beli paketan kalo mau keluar jauh/keluar kota aja sksk gue jarang keluar jadi takut sia2:"")",ricco
Fear,"mau ikut komen, takut tambah dewasa",ricco
Fear,layout mu keramat aku jadi takut ajakin barengan,ricco
Fear,sebenernya takut ajg make ava muka sendiri,ricco
Fear,"lawan bocil aja takut, apalagi melawan restu orang tua",ricco
Fear,panik banget tadi twitter gua ga bisa di buka,ricco
Fear,aduhh butuh roll film yg ready stock fdi sini:( takut gak sampe ntar sebelum hari sabtu huee,ricco
Fear,"mon maap tapi sy ngerekam nya ga niat malu bah, jelek bgt wajah sy :'",ricco
Fear,"sebelum situng diralat. sedih, tegang..",ricco
Fear,mbok 15mbps ngeri ngono,ricco
Fear,"hufftt bismillah, bismillah, mugi kumanan dina niki periksane pun panik mik, pun panik katah sholawat mawon.",ricco
Fear,gua klo udh pd ngomongin skripsyid takut bgt dh sumpah,ricco
Fear,jadi takut pacaran,ricco
Fear,panik banget tadi ditanya tanyain guru bk,ricco
Fear,tiap kali intuisiku benar itu antara bikin lega atau ngeri sih,ricco
Fear,seronok plus takut ada jugak. nk tengok sejauh mana kebolehan diri. bismillah..,ricco
Fear,"ngezoom banget gambarnya, kaget",ricco
Fear,dirumahku yg kena umicron udah 40an takut..,ricco
Fear,tapi gue takut awkard,ricco
Fear,kaget ke logout sendiri,ricco
Fear,hahaa sama. gue di unfoll 10 org hari ini . kaget banget,ricco
Fear,"kyu, kata gue ajakin yg lain juga deh, kalo pada gamau teror aja pake chucky",ricco
Fear,"tbl tbl takut banget loh yang sering tiktokan pasti pernah dengar frasa yang diciptakan ini. sejak viral, tbl digunakan oleh perusahaan besar untuk promosi. penciptanya pun kecewa karena tidak minta izin emangnya frasa bisa dilindungi? [a thread]",ricco
Fear,takut tuhan kalo gue,ricco
Fear,eh anjir woozi takut bgt gue takutt,ricco
Fear,takut banget ditolak ama doi,ricco
Fear,"takut banget dimana mana iklan cincin lamaran, cetak undangan, wo lewat mulu.",ricco
Fear,"gue dulu takut trus kata temen gue tinggal plek ntar dia cuman nempel ke pupil kok. kecuali tangan lo gatel pengen kucek2 mata ya jangaan. nyopotinnya ga perih samsek, kaya lg nyubit gitu caranya",ricco
Fear,kalo udah deket hari ultah bawaannya makin panik makin ovt,ricco
Fear,ohh gitu.. kaget bentukannya kayak preinst,ricco
Fear,kaget kirain kelirik taunya bukan as lihat akunnya,ricco
Fear,takut &gt; ngantuk ?,ricco
Fear,mau check out takut tidak kretek tulang punggung. dilema jadi muda mudi jompo wkwk,ricco
Fear,aku takut,ricco
Fear,jd malu trims,ricco
Fear,"bener lily. malu banget dah.. minim literasi. kirain tuh paling muda, ternyata muda dari kakak. terus kirain tuh ada n-nya, taunya dia nulis kurang huruf n, bukan ada n-nya. malu banget.",ricco
Fear,"jeje galak banget, gua takut",ricco
Fear,masih kaget.. dijilat??,ricco
Fear,takut banget bocil tetangga lagi sakit yg tadinya mau menghirup udara mendung akhirnya tutup pintu lagi,ricco
Fear,"cayy jangan lupaa makan siang yaa, jangan malu-malu untuk jbjb!",ricco
Fear,kaget liatnya,ricco
Fear,"kemarin ngeluh, kalau masih ada alm. bapak, pasti doi yg antar jemput kerja. eh td malam langsung mimpi diantar sama doi pergi kerja. ini bapak ku masih ada atau tidak sih? agak takut",ricco
Fear,bismillah desiliun tp takut berat nanti hisabnya hh,ricco
Fear,kaget anjir mini,ricco
Fear,kating takut adek tingkat aku doang keknya. ini matkul wajib padahal bukan mkp :),ricco
Fear,jarang bocor benda tajam takut nak dekat,ricco
Fear,aduh gua kalo ujan gini panik takut bocor lg,ricco
Fear,"tau kan rasanya, mau lanjut gabisa melek takut nabrak",ricco
Fear,anjrit kaget ada renjun,ricco
Fear,"alhamdulillah aku di jauhkan dari cowok itu, tapi rasa takut dan traumanya masih membekas sampai sekarang sulit di hilangkan.. ketambahan lagi, dulu waktu kelas 3, temen cowok2 pada suka kan gangguin cewek2, nah si cowok2 itu pada megang dada si cewek kalo nggagguin.",ricco
Fear,"selalu merasa gaenakan padahal sebenarnya udh gakuat.. merasa takut kalau orang lain tu engga puas dengan hasil kerja kita,, kenapa sii mikirin perasaan orang mulu heh",ricco
Fear,"pengen cuddle, tapi malu aku karna takut klo tidur ngorok",ricco
Fear,sumpah takut banget,ricco
Fear,"takut, ku demam sm batuk",ricco
Fear,kaget liat reply.. fans sultan smua keknya,ricco
Fear,moots gue pada ghaib yah takut deh,ricco
Fear,beuhh kaget,ricco
Fear,: harap-harap cemas..,ricco
Fear,terkadang kita selalu memaafkan seseorang hanya karena takut kehilangan.,ricco
Fear,"jumlahnya yg takut banyak bener, udah kayak nanganin teror aja.",ricco
Fear,"bajunya yang ini, ditengah lagu minjem gitar dari gitarisnya terus dia yang main.. takut banget",ricco
Fear,malu akuu. ga lagi deh komen2 di postingan yg war,ricco
Fear,ngeri lah kalau begitu caranya,ricco
Fear,agak takut tapi gapapa.,ricco
Fear,kak wkwkkw aku juga bingung takut akun sopi di report atau gmn2 huhu,ricco
Fear,"aku infp dan di aku relate. kalau ada hal yg ga terorganisir tuh emang panik sendiri, pikiran jadi ga tenang :')",ricco
Fear,"ngeri x pon, aji mumpung.",ricco
Fear,"umm, aku gapapa. aku takut oversharing .. tapi makasih udah nawarin",ricco
Fear,"contact kita bisa dinamain siapa aja, ngeri juga",ricco
Fear,ah takut,ricco
Fear,"gue lagi nangisin cowo fiksi, tiba-tiba abang gue dateng ""dah sholat belum lu?"" gue antara takut di marahin karna belum sholat dan malu karna nangis buat mata gue sembab",ricco
Fear,khawatir,ricco
Fear,"anjir anjir anjir sumpah ma, pak, hamba takut banget kalo disuruh nungguin adek sendirian. takut dia bangun terus cekek hamba",ricco
Fear,takut:(,ricco
Fear,hah kenapa suer kok pada kaget gtu,ricco
Fear,"anjay ini 2p kegedean ternyata gampang lepas pula, takut kececer jadinya",ricco
Fear,"malu bgt sendirian, kesannya kek semua orang ngeliatin sambil kasihan gitu aku kesini sendiri. plis lah rangorang kalian selain jaga jarak juga jaga pandangan dan omongan ya, pdku semakin drop",ricco
Fear,"( kaget saat punggungnya dipukul. dia sendiri juga baru sadar langsung sebut nama. ) ..kayaknya berani deh, jun. nggak tahu, kayak .. bisa aja.",ricco
Fear,malu nya masih terasa,ricco
Fear,ngeri bgt udah jelas2 positive masih nongkrong bukannya isoman,ricco
Fear,kaget.. masuk topik,ricco
Fear,aku takut nak baca thread ni. aku yg belum pregnant pun dah takut,ricco
Fear,"sumpah ya gue sampe takut tiap papasan sama ayam, pasti ngelambat. soalnya doi tuh bukannya minggir yang lebih deket tapi malah nyebrang",ricco
Fear,"di ig cuma sesekali doang bikin story, itu pun random isinya, cuma biar keliatan masih hidup aja, takut dikira dah mati",ricco
